HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,EloDiff,Liga_AUT,Liga_B1,Liga_D1,Liga_D2,Liga_DEN,Liga_E0,Liga_E1,Liga_E2,Liga_F1,Liga_F2,Liga_FIN,Liga_G1,Liga_I1,Liga_I2,Liga_N1,Liga_NOR,Liga_P1,Liga_POL,Liga_ROM,Liga_RUS,Liga_SC0,Liga_SC1,Liga_SP1,Liga_SP2,Liga_SWE,Liga_T1
-0.3573482946090302,1.43224109318126,-0.403083496194788,-1.133802620259508,1.1575474017599456,1.233812016579064,-2.028015446878795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.6428240265644719,0.7666231152749343,-1.6682043431554254,-0.21488630139823775,1.1575474017599456,0.31605992897031243,-0.1407604950093342,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8801136991012907,-0.6177164262252618,1.2837442997527284,1.3166408967038792,-0.9392384400829834,-0.2957747961021887,1.6969781526326317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.3896659250078773,0.40225693932143336,2.127158197726487,2.541862655185573,-0.5198812717143976,0.010142566434061867,3.3834628998042704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.0033440539502503,-1.9991389168262663,0.8620373507658493,1.0103354570834557,-1.3585956084515691,-1.5194442462471909,1.1293064099335113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.7591552687648899,-0.4826702289149837,-0.8247904451816671,-0.5211917410186612,-1.777952776820155,-0.9076095211746898,-0.31282777373613607,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005054132304205422,-0.07461458608496105,0.4403304017789702,-0.21488630139823775,0.7381902333913598,1.5397293791153146,0.09029054520241847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.17976248153073457,0.26290146227371336,0.8620373507658493,1.0103354570834557,0.7381902333913598,1.5397293791153146,-0.50157581048798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6125491249834062,-0.5436631113526154,0.018623452792091086,0.09141913822218564,-1.3585956084515691,-0.9076095211746898,-0.077644113292954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.1750258187043137,-1.5212066456383488,-0.403083496194788,-0.5211917410186612,-0.5198812717143976,0.010142566434061867,0.3931740388913855,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25673906873268926,-0.06752084867101955,0.8620373507658493,1.6229463363243026,-0.5198812717143976,0.621977291506563,0.36732637780753374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.4857779300664747,-0.9966015600633731,0.8620373507658493,0.7040300174630324,-0.5198812717143976,0.010142566434061867,0.5792922264050476,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.6619043154691189,-0.733801792690797,0.018623452792091086,-0.5211917410186612,-0.5198812717143976,-0.2957747961021887,0.08195016618989572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.772328018206748,0.9777778224095612,-0.8247904451816671,0.39772457784260906,-0.5198812717143976,-1.2135268837109403,2.0319458070274257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6910514774826343,-0.06500157743989927,-1.6682043431554254,-1.7464134995003548,-1.777952776820155,-1.8253616087834414,0.8564031975598253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9999194437480599,1.5372549255521377,-0.403083496194788,-0.8274971806390845,0.7381902333913598,0.31605992897031243,-0.6097001834521147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7770913727245283,2.011209400059341,0.018623452792091086,-0.5211917410186612,-0.10052410334581177,0.31605992897031243,-1.3992560633041782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.385913117836141,0.10485034082663432,0.8620373507658493,-0.21488630139823775,1.1575474017599456,0.621977291506563,-1.6886146180539212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017326592304012334,-0.5574528065124272,1.2837442997527284,1.3166408967038792,0.7381902333913598,0.9278946540428136,0.6514252340809112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.34640258704163374,1.5621824514179523,-1.2464973941685462,-0.8274971806390845,1.1575474017599456,1.8456467416515652,-2.1628891435227278,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2651372549871436,1.2407101830048277,-0.403083496194788,-0.5211917410186612,0.7381902333913598,-0.2957747961021887,0.02679847073772512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2312654220303866,0.22279201240983648,0.4403304017789702,0.7040300174630324,0.7381902333913598,0.621977291506563,0.009441465765720695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
